OBJECTID,CommunityId,CommunityName,CommunityTypeName,CommunityTypeID,CommunityAreaTypeName,CommunityAreaTypeID,StartDate,EndDate,IsActive,Comments,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y,x_auxmerc,y_auxmerc,StatePlaneZone,AltStatePlaneZone,RODistrictNumber,RODistrictName,AltRODistrictNumber,AltRODistrictName
1749,{3087F3EA-5475-4180-9982-992F736DFD19},Lake Minchumina,Unincorporated CDP,12,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{5672D3D2-9F8F-4BAF-9F79-E0C7761A4B75},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.31468697,63.88261006,-16955593.3935033,9320016.71615323,5005,,401,Fairbanks,,
1750,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85},Livengood,Unincorporated CDP,12,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{4F65F3B8-400B-4861-9CE2-61682599DF06},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-148.54850048,65.52281398,-16536343.4316493,9747450.1731674,5004,,401,Fairbanks,,
1751,{52F580FF-4AE6-48D4-920A-DD72272CB458},Mertarvik,Unincorporated CDP,12,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{44CA2846-7083-4E40-96F4-FD8938F82BA9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-164.50713521,60.81887984,-18312850.5233261,8584353.38864479,5008,,402,Bethel,,
1752,{8DFCE93A-8EBA-43DF-B553-ABE121D98529},Nabesna,Unincorporated CDP,12,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{03BDA289-F662-4713-9AF3-74CB54372630},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-143.01178595,62.37195602,-15919999.1890567,8947883.20778217,5002,,308,Chitina,,
1753,{D37AAF42-E59A-4EC3-9C18-99E9434C4112},New Allakaket,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{7AF0ECC8-95CB-4FE8-8B06-FF55FE4EFBE4},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2023/06/08 03:37:34+00,-152.65179399,66.539456,-16993119.9757578,10026074.9783398,5005,,401,Fairbanks,,
1754,{F89998A2-A9FA-47B5-9FAB-810B69A3E21F},Northway,Unincorporated CDP,12,Community,2,2017/10/16 08:00:00+00,,1,,{3B344D24-E9ED-4EAE-B683-7D73EB183FAD},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2023/06/08 03:37:34+00,-141.93417861,62.96177093,-15800040.489472,9090883.18343825,5002,,401,Fairbanks,,
1755,{EB87DB2C-4CDC-4E89-859B-615181119A8D},Kanatak,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{BC8504D7-CC47-4337-9376-86F7AA8F04B0},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-156.03611361,57.5677538,-17369860.7119813,7877059.01173396,5006,5005,303,Kodiak,310,Kvichak
1756,{756E4FDB-9CB2-4269-86D8-1D5B767239A4},Knik,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{959C9BF3-B77A-4636-923B-E29EDE5CC26D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.72257084,61.46208673,-16667040.3460573,8732705.7866131,5004,,311,Palmer,,
1757,{8D2D74F6-118D-486C-BC0B-34FDBC4A6140},Lignite,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{49A2D1F0-E086-4ADF-B178-03EB8AEB24D4},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.02684282,63.90480255,-16589592.2572516,9325630.90982617,5004,,414,Nenana,,
1758,{A2B31C8E-4D68-4FB7-9435-DFBA7CC39ED5},Litnik,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{DE614E3C-5F8A-44C6-8B1C-8C9CBA7DA3BB},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.82914949,58.08155665,-17012863.0998185,7984469.58867066,5005,,303,Kodiak,,
1759,{7B03C441-97CF-473F-9627-87B41A283668},Meyers Chuck,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{B6616C04-F552-402B-B9FF-1C5695AC9EDC},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-132.25626082,55.7392589,-14722699.6091501,7506683.61697523,5001,,102,Ketchikan,,
1760,{7610BE6A-1E27-4A96-8927-51578A86CEF9},Millers Landing,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{E8DD2EA1-C27A-4676-A7F5-305A060A5CE0},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-151.4435797,59.66591904,-16858622.1760032,8325731.10750975,5004,,309,Homer,,
1761,{35E47179-ADC8-467E-B2F2-DC1D79FF2BDD},Mountain Point,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{D5238104-780E-4069-BCD0-C75E5947B829},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-131.53473777,55.29717088,-14642380.0299605,7419755.84870082,5001,,102,Ketchikan,,
1762,{6F7F7E27-8A83-4AB1-BE94-8D95B7106953},Oliktok,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{01B2D7C4-9188-4368-A5E5-F09AA9D7C4C2},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.87993996,70.49755173,-16684558.5961397,11232622.2671111,5004,,413,Barrow,,
1763,{81521823-08F8-4CA6-8DB4-7E4F7263C002},Pauloff Harbor,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{013B4C77-F876-4667-9712-FF0612A3D230},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-162.69971497,54.45586626,-18111649.4223372,7256969.04021859,5007,,305,Aleutian Islands,,
1764,{73B41658-55EE-4E44-B21B-50F5D5DFDBF2},Pennock Island,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{695448FC-06BC-45D9-B208-CADA05F91C7D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-131.62990791,55.32118406,-14652974.3219293,7424452.5807609,5001,,102,Ketchikan,,
1765,{429C5FAE-BA2A-438B-8238-B2A9B4C12838},Peters Creek,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{55F5CD11-FA67-4E5E-8F02-FFEDF14373C6},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.44702422,61.41231624,-16636366.637297,8721117.88491696,5004,,301,Anchorage,,
1766,{BCB15849-7466-46EB-920C-2A9FAE9E93C5},Petersburg,CDP,11,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{539723E8-172D-4574-9852-5D2BD671D7EA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-132.95776302,56.8109592,-14800790.4763991,7721578.12677657,5001,,110,Petersburg,,
1767,{D94A9514-00A6-408A-81D7-C255E1D5B983},Pile Bay,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{6F61D15D-4D13-4527-BC0D-D625F05CF55C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-153.88450386,59.78018879,-17130344.6103368,8350961.10640564,5005,,320,Iliamna,,
1768,{0171F9D8-7C44-4712-ABC3-3803E4B09A49},Port Moller,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{72FA5ED0-2F28-4B28-B2D3-69140C4AEBD1},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-160.57551861,55.98767639,-17875184.9654197,7555962.76414721,5007,,305,Aleutian Islands,,
1769,{A4CDBE28-3AB2-46EF-86F7-F5EE0286586A},Port William,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{34E0128E-7030-40AA-BA85-EFF9D47DFC68},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.58367032,58.49044182,-16985536.4830572,8071057.49717248,5005,,303,Kodiak,,
1770,{83695BF1-4D27-4C4A-9B1B-BA6F0E0CFB2B},Portage,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{0F6D1109-11CC-4C72-B63C-E4DDBF351AE9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-148.9852036,60.83209997,-16584957.0000389,8587372.35281267,5004,,301,Anchorage,314,Seward
1771,{75E44D8E-7156-485D-AC51-21E01C4EB498},Portlock,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{07BB0361-352B-4B36-AC09-F5DBC7E4AAAE},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-151.74113237,59.21271504,-16891745.5874892,8226505.49987403,5004,,313,Seldovia,,
1772,{89986F72-9A6B-4DDD-BF4D-8930D0A1ACF3},Rabbit Creek,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{6D411FF5-D877-4969-8710-5FE943930DB9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-149.82408258,61.08482084,-16678340.5819316,8645325.38602644,5004,,301,Anchorage,,
1773,{1BECD06F-D53F-43D8-BAF3-32AC978D0E27},Sanak,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{89A2CE29-5EAA-4009-8ECD-9B73AD461282},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-162.81368155,54.48050395,-18124336.1245468,7261688.35857042,5007,,305,Aleutian Islands,,
1774,{DA178CFC-0A5C-4599-83B4-D8855FF01E3D},Shuyak Island,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{7AC160D8-F8FD-4C1B-9C70-7F2ED0EC97FD},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.50635563,58.55596247,-16976929.8511355,8085026.05529985,5005,,303,Kodiak,,
1775,{0B747030-0A9A-4421-8EE6-E0B1DD8E6BAD},Squaw Harbor,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{F5EA4AB6-BA3B-4113-AE4E-F47C9CC84DCF},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-160.55117694,55.2413504,-17872475.2632216,7408848.90598387,5007,,305,Aleutian Islands,,
1776,{6A1DCF5A-8681-42C4-BCAE-F47535429352},Suntrana,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{65DE8440-2427-45D3-AA01-69E47978712B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-148.84811376,63.85383025,-16569696.2298591,9312742.68640746,5004,,414,Nenana,,
1777,{52C316A4-C26F-4D85-A9F1-53052ACADB8C},Thane,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{5819C47B-FD15-4D8C-8476-F2728E322FDA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-134.32469777,58.26059675,-14952956.9568281,8022261.16899848,5001,,101,Juneau,,
1778,{CFBF383A-68E8-4345-B6D8-7729D62336C8},Thoms Place,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{8BC6B902-B214-4A52-AE24-6F75487AC888},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-132.13471402,56.17834671,-14709169.0813778,7594001.67307854,5001,,104,Wrangell,,
1779,{108A3E28-F870-4E59-A0C0-E4AD3078C8C4},Uganik,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{7546471B-BFE1-4169-BE5D-29EFAA721E21},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-153.42115679,57.68276073,-17078765.0513344,7900968.65382279,5005,,303,Kodiak,,
1780,{F7151BB4-DDDE-4160-8F1A-5CDA567A345F},Umiat,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{9E468170-9727-4D27-BB64-A4F2DAA5F0E5},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.13983366,69.37131343,-16936128.8126272,10867112.8210271,5005,,413,Barrow,,
1781,{80B8C711-3DBA-4718-8147-ECDCA472623C},Unga,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{3862D366-1688-4BAD-963B-59C76C1347E5},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-160.5064,55.1828,-17867490.7170615,7397424.99890052,5007,,305,Aleutian Islands,,
1782,{BDD6F083-947B-49D1-8373-99EB4FAC1EAD},Usibelli,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{5670A210-837F-4414-AA25-D62798483151},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-148.77350586,63.86478411,-16561390.9159766,9315510.37128784,5004,,414,Nenana,,
1783,{3E03E869-3A79-459E-A5A7-8D7A21B1F018},Uyak,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{D7887107-27D5-4ED0-9950-1A71F6D54D25},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-154.00163761,57.63680618,-17143383.8799641,7891405.7384431,5005,,303,Kodiak,,
1784,{9DFC41E1-A701-49F8-9D31-93E3915A17DF},Ward Cove,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{826C324A-01CB-4C25-8CC4-806D53C89FB6},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-131.72212868,55.41035554,-14663240.2914202,7441918.55067814,5001,,102,Ketchikan,,
1785,{4547961C-0759-499A-95BB-FD070BC50C31},Williamsport,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{83812AD6-826D-440C-A4D1-EE5E93B2E28C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-153.63081883,59.68298283,-17102104.5227545,8329493.21032277,5005,,320,Iliamna,,
1786,{78BB3DD1-BD64-4188-9A64-A24593246190},Woody Island,Locality,10,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{1471E428-9742-42D6-8245-B9253F90131A},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-152.35739943,57.77924623,-16960348.1226897,7921086.32809041,5005,,303,Kodiak,,
1787,{A497C6A1-5CD2-4D23-8F63-B8F6B7E98F94},Adak Station,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,0,,{37BF67A7-F41C-4CE8-B7F6-D701E2FBE65C},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2023/06/08 03:37:34+00,-176.64029588,51.86824598,-19663507.7911574,6776337.60629079,5010,,305,Aleutian Islands,,
1788,{EC457701-43EB-47F8-BD08-A820436CEBE6},Andreafsky,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{E9806061-AAE8-4BA9-8C8D-C3C2F0E159F0},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-163.19113404,62.04720132,-18166353.9429757,8870343.6960809,5007,,402,Bethel,,
1789,{DC681D17-42C5-45C8-B477-39645A113EC0},Bill Moore's Slough,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{693229A8-EBD2-434A-A4FB-3E09C4DFE659},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-163.77834136,62.9503685,-18231721.5634961,9088091.4822823,5007,,402,Bethel,,
1790,{43437DA7-7BFD-4A06-844D-01F829F04C91},Boundary,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{8943136A-D4EA-4261-A03D-7A5BB95FEBF8},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-141.10823206,64.07800662,-15708096.539213,9369600.79494347,5002,,401,Fairbanks,,
1791,{2B55B7BE-E871-4781-AF5C-7EF7A8816098},Canyon Village,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{6980A109-6506-4D4F-BCCF-826D434905D3},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-142.10081923,67.14753403,-15818590.8382133,10198219.293258,5002,,401,Fairbanks,,
1792,{0B65A22E-634B-4843-95FC-744D9BB509F0},Chuloonawick,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{79A4871B-3FE8-419E-8EC7-5885EA0C8CBA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-164.17930051,62.94506014,-18276356.1321256,9086792.18819003,5008,,402,Bethel,,
1793,{9D80642E-BFD8-4CC1-B095-333008C33407},Circle Hot Springs,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{EAEC1086-1C64-429B-BDDC-60728F885421},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-144.63907262,65.4830449,-16101147.913315,9736773.4352091,5003,,401,Fairbanks,,
1794,{2BE07C58-20E2-481E-BB3F-3CD55ACB44F9},Copperville,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{EAF5DAC2-5A97-4E7A-898C-06EFAAE30D44},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.41422234,62.07041068,-16187437.184766,8875857.66670247,5003,,308,Chitina,,
1795,{A2E6A4DA-8E4B-40EE-8887-9C8766EBF373},Council,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{A9B15D2C-0F6E-450F-B8A5-CD29369FC4EF},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-163.6763889,64.895,-18220372.2672298,9580768.24234505,5007,,201,Nome,,
1796,{A660F99C-9DBA-4B43-A0BA-7B387B163E6E},Cube Cove,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{74F09997-C519-4241-B07D-C6F667D031BA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-134.7336438,57.94151874,-14998480.6206496,7955042.46778003,5001,,101,Juneau,,
1797,{6FD8B74B-4F96-41CE-AFFD-97FF3064D7C4},Ekuk,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{A55E7CA3-A101-45B5-A686-5ECB37AFA731},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-158.56082655,58.81597964,-17650910.4716405,8140718.8816124,5006,,307,Bristol Bay,,
1798,{12808AC2-15BC-4A89-BA4F-30C945D4E9B6},Eyak,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{1FB58013-64E6-4CDE-AC92-3F5B04F2B62A},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-145.6351157,60.526294,-16212026.9213435,8517855.24468594,5003,,306,Cordova,,
1799,{20C57414-77B7-4491-9EF4-31C77E83238F},Fort Glenn,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{05891F7B-6542-4824-9618-24C85AE54700},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-167.89553765,53.38509408,-18690045.7573269,7054550.01612675,5010,,305,Aleutian Islands,,
1800,{84187274-E695-4735-89E5-F837DCB605AD},Georgetown,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{22DC5EF7-513B-4818-B34B-ADC3E4CE9E25},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-157.75696671,61.88872857,-17561425.2036939,8832806.55018947,5006,,403,Kuskokwim,,
1801,{4E111111-E561-4EB9-AB8B-3A099E33AC07},Hamilton,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{73861E69-B75B-4014-BED9-7C0E865B2482},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-163.8941667,62.8961111,-18244615.1810319,9074822.31983776,5007,,402,Bethel,,
1802,{2EA8630A-A35A-4238-AB30-13F9511BD7BC},Iditarod,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{C7695487-70BD-41EE-A781-8F4261219E5D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-158.09565052,62.54422249,-17599127.3120725,8989355.49887203,5006,,411,Mt McKinley,,
1803,{8D0A29AA-6F62-4AEF-8AEC-28A91695D5BF},King Island,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{CB67D83A-F2EB-42D3-A380-B39DB11113CA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-168.05495062,64.96108268,-18707791.5286411,9598127.97650625,5008,,201,Nome,,
1804,{7C5736EA-AF6B-411E-BA1E-2A602B84E4E9},Mary's Igloo,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{125AEA18-EB94-4A0A-B665-735A550F9EF9},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-165.06382026,65.14732283,-18374820.4192904,9647284.41061966,5008,,201,Nome,,
1805,{A1B3B81A-671B-4A5B-A00F-994664870019},Medfra,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{A61E19B1-100B-4C29-BD5C-135A836CED8B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-154.69920739,63.10540404,-17221036.9923325,9126142.99820367,5005,,411,Mt McKinley,,
1806,{FAC22325-82C3-44BC-97AA-D61D1CF9E319},Napaimute,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{66F6606F-F721-427C-B1F6-BF08CB9ED898},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-158.73284409,61.53637174,-17670059.3758216,8750035.80203156,5006,,403,Kuskokwim,,
1807,{7A0BDA25-2250-4124-9F80-F088FE0B00BE},Nunivak Island,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{A285FA74-DDD1-457A-B3D4-29994EE67DE6},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-166.38705327,60.1016582,-18522122.0441644,8422405.82753199,5008,,201,Nome,,
1808,{349B4A53-ED73-485B-8D34-F64D7ABD23AB},Ohogamiut,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{CFC4B3D8-514D-4D25-B110-BD6EAE1A4734},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-161.86539037,61.56724873,-18018772.8327089,8757251.31871846,5007,,402,Bethel,,
1809,{927FB853-0BA5-4491-A1E1-8F103C42E763},Ophir,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{18690358-0E45-4A68-8DC4-A295CF5169B5},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-156.52113197,63.14397275,-17423852.7097325,9135640.72261178,5006,,411,Mt McKinley,,
1810,{8175DE07-560A-4EB0-844A-F0D1FC9A5035},Paimiut,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{6BD0A40D-0D93-4B71-B8B9-785017954262},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-165.84116537,61.69961533,-18461354.0814402,8788265.15037224,5008,,402,Bethel,,
1811,{9F8B0AD3-0990-40E9-8B85-B33C4C0D5998},Poorman,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{5483422C-BD48-4A2C-9493-3DC84E3AA224},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-155.54739837,64.09977795,-17315457.1804329,9375147.03213355,5005,,411,Mt McKinley,,
1812,{7F55D5E9-D568-482A-BE2C-9BE29FA6B13F},Saint Lawrence Island,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{AC978112-F484-4D3D-AD4A-9A347E432B25},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-170.28122427,63.43491341,-18955619.1773916,9207696.02409304,5009,,201,Nome,,
1813,{0F7C77B7-69C7-48F2-B035-41C709DC35A5},Shakan Bay,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{1BB156D4-9872-4405-943C-BD976DB3DD4B},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-133.57130446,56.15082746,-14869089.5967466,7588499.91540476,5001,,110,Petersburg,,
1814,{17AA4233-9435-4013-B2C1-D61FBB303CCE},Eareckson Station,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{A608C36E-2CC0-4FA1-8BA1-152227029D8D},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2022/04/12 04:13:33+00,-185.8879,52.7246,19382070.3129475,6932217.96050267,5010,,305,Aleutian Islands,,
1815,{798D00BB-D4F4-4E3A-9A5D-E08E4F4420E3},Solomon,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{4581CC38-730B-4B0F-8FE5-589357DAE0BA},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-164.44162838,64.56056265,-18305558.3364783,9493562.27745922,5008,,201,Nome,,
1816,{5E3D1CE1-F61E-4C77-8B1C-66F457350D90},Telida,Unincorporated,13,Place of Interest,2,2017/10/16 08:00:00+00,,1,,{3DDC66A0-2423-4460-9480-CF098AFFCA71},GIS_OWNER_CDO,2017/10/18 03:19:16+00,GIS_OWNER_CDO,2018/04/21 07:17:22+00,-153.2794001,63.38388646,-17062984.7680078,9195005.81228466,5005,,411,Mt McKinley,,
